Client_ID;Credit_ID;Agence;Type_Credit;Date_Realisation;Montant_Initial;Duree_Mois;Taux;Assurance;Echeance_Mensuelle
CLI-0293;CRE-0293;Epinal;Habitat;2019-11-23;399249;205;3.29;1;3042.16
CLI-0294;CRE-0294;Mulhouse;Consommation;2022-07-18;21085;36;6.9;1;706.93
CLI-0295;CRE-0295;Epinal;Habitat;2020-11-08;381159;256;4.06;1;2778.49
CLI-0296;CRE-0296;Colmar;Habitat;2022-11-18;369043;219;3.7;1;2823.01
CLI-0297;CRE-0297;Mulhouse;Habitat;2020-01-19;371444;211;3.5;0;2843.78
CLI-0298;CRE-0298;Colmar;Auto;2022-02-28;37791;59;5.22;1;804.92
CLI-0299;CRE-0299;Colmar;Consommation;2019-03-01;13324;55;6.61;1;315.65
CLI-0300;CRE-0300;Epinal;Auto;2020-07-03;43732;66;5.63;1;867.78
CLI-0301;CRE-0301;Strasbourg;Consommation;2019-09-03;6647;14;6.33;0;509.85
CLI-0302;CRE-0302;Mulhouse;Habitat;2022-06-20;160436;275;3.74;1;1083.43
CLI-0303;CRE-0303;Colmar;Habitat;2022-02-10;276817;201;3.62;1;2212.26
CLI-0304;CRE-0304;Mulhouse;Habitat;2021-09-30;246259;247;3.5;1;1715.26
CLI-0305;CRE-0305;Strasbourg;Consommation;2019-12-08;7947;54;7.36;1;195.91
CLI-0306;CRE-0306;Mulhouse;Consommation;2020-08-13;20846;50;6.13;1;523.41
CLI-0307;CRE-0307;Mulhouse;Habitat;2021-07-17;216137;224;3.91;1;1669.14
CLI-0308;CRE-0308;Strasbourg;Habitat;2019-10-09;397633;185;3.71;1;3378.72
CLI-0309;CRE-0309;Strasbourg;Habitat;2022-10-06;382116;250;3.69;1;2703.47
CLI-0310;CRE-0310;Mulhouse;Consommation;2022-08-25;6663;50;6.47;0;169.18
CLI-0311;CRE-0311;Colmar;Auto;2021-07-21;23473;50;4.91;1;565.5
CLI-0312;CRE-0312;Epinal;Habitat;2019-03-16;404145;257;3.58;1;2778.25
CLI-0313;CRE-0313;Colmar;Habitat;2022-10-16;442934;205;3.2;1;3341.81
CLI-0314;CRE-0314;Colmar;Habitat;2022-11-05;388389;293;3.91;0;2591.06
CLI-0315;CRE-0315;Strasbourg;Habitat;2022-03-15;218288;216;4.07;0;1750.95
CLI-0316;CRE-0316;Strasbourg;Habitat;2020-01-09;303598;181;4.09;1;2712.1
CLI-0317;CRE-0317;Mulhouse;Auto;2019-07-15;30743;47;5.69;1;799.88
CLI-0318;CRE-0318;Strasbourg;Habitat;2021-12-29;164244;210;3.5;1;1261.16
CLI-0319;CRE-0319;Strasbourg;Consommation;2022-05-18;20252;30;6.78;0;789.49
CLI-0320;CRE-0320;Strasbourg;Habitat;2019-12-05;255409;229;3.57;1;1875.16
CLI-0321;CRE-0321;Epinal;Habitat;2021-08-05;263134;210;3.57;1;2035.84
CLI-0322;CRE-0322;Strasbourg;Auto;2019-09-29;38741;72;5.91;0;728.87
CLI-0323;CRE-0323;Epinal;Habitat;2020-01-10;348379;252;3.45;0;2384.05
CLI-0324;CRE-0324;Epinal;Habitat;2021-10-05;165746;248;4.19;1;1247.06
CLI-0325;CRE-0325;Epinal;Consommation;2019-09-24;7857;15;6.94;0;569.24
CLI-0326;CRE-0326;Strasbourg;Consommation;2020-10-28;19787;31;6.54;1;746.13
CLI-0327;CRE-0327;Epinal;Consommation;2019-12-05;15575;54;5.78;1;363.45
CLI-0328;CRE-0328;Colmar;Consommation;2019-07-15;22228;57;7.2;1;523.33
CLI-0329;CRE-0329;Strasbourg;Consommation;2019-07-03;10453;34;6.94;0;367.89
CLI-0330;CRE-0330;Strasbourg;Habitat;2020-01-13;295376;266;3.45;1;1959.64
CLI-0331;CRE-0331;Epinal;Habitat;2021-05-18;257689;233;4.1;1;1986.4
CLI-0332;CRE-0332;Strasbourg;Consommation;2019-08-06;19147;19;5.67;1;1098.21
CLI-0333;CRE-0333;Epinal;Consommation;2020-02-09;11702;23;6.35;0;570.71
CLI-0334;CRE-0334;Colmar;Habitat;2019-11-06;443457;294;3.77;0;2901.55
CLI-0335;CRE-0335;Epinal;Habitat;2021-09-02;248055;265;3.43;1;1645.08
CLI-0336;CRE-0336;Strasbourg;Auto;2021-01-29;19025;78;4.98;1;322.86
CLI-0337;CRE-0337;Strasbourg;Auto;2022-05-30;15332;59;5.4;1;328.86
CLI-0338;CRE-0338;Mulhouse;Consommation;2020-09-12;17982;55;6.32;0;421.65
CLI-0339;CRE-0339;Colmar;Habitat;2021-03-15;447457;249;3.03;1;2926.84
CLI-0340;CRE-0340;Mulhouse;Consommation;2020-01-06;5609;38;5.51;0;173.36
CLI-0341;CRE-0341;Mulhouse;Habitat;2020-03-21;247764;284;4.12;0;1723.06
CLI-0342;CRE-0342;Mulhouse;Consommation;2020-01-17;6978;52;6.5;0;171.99
CLI-0343;CRE-0343;Colmar;Habitat;2021-05-13;337032;204;3.32;1;2584.57
CLI-0344;CRE-0344;Strasbourg;Auto;2019-07-10;28471;62;5.04;1;578.79
CLI-0345;CRE-0345;Mulhouse;Consommation;2020-02-20;22554;26;7.02;0;999.4
CLI-0346;CRE-0346;Strasbourg;Habitat;2020-12-16;183846;267;3.3;0;1194.14
CLI-0347;CRE-0347;Colmar;Consommation;2021-06-21;7774;39;5.55;1;235.29
CLI-0348;CRE-0348;Mulhouse;Habitat;2021-02-23;412054;281;3.37;1;2623.57
CLI-0349;CRE-0349;Mulhouse;Consommation;2022-02-27;22813;24;6.97;1;1083.05
CLI-0350;CRE-0350;Mulhouse;Habitat;2021-12-27;331658;282;3.74;1;2209.76
CLI-0351;CRE-0351;Colmar;Consommation;2020-11-06;7077;38;6.89;0;226.87
CLI-0352;CRE-0352;Strasbourg;Habitat;2019-06-16;178200;291;4.04;0;1212.31
CLI-0353;CRE-0353;Colmar;Habitat;2020-04-12;433261;250;3.2;1;2888.41
CLI-0354;CRE-0354;Strasbourg;Consommation;2021-10-17;9018;43;5.63;0;252.03
CLI-0355;CRE-0355;Strasbourg;Auto;2021-01-11;26084;68;4.91;1;490.32
CLI-0356;CRE-0356;Epinal;Consommation;2020-10-07;21702;33;6.64;0;777.72
CLI-0357;CRE-0357;Colmar;Auto;2019-02-12;38112;71;4.77;0;688.28
CLI-0358;CRE-0358;Mulhouse;Habitat;2021-04-23;349740;229;3.4;0;2518.18
CLI-0359;CRE-0359;Mulhouse;Habitat;2020-09-28;294763;252;3.64;0;2063.81
CLI-0360;CRE-0360;Colmar;Habitat;2019-02-05;386565;265;3.47;1;2576.55
CLI-0361;CRE-0361;Strasbourg;Consommation;2020-11-07;20869;49;7.02;0;547.98
CLI-0362;CRE-0362;Mulhouse;Habitat;2019-10-24;377300;254;3.19;0;2488.42
CLI-0363;CRE-0363;Colmar;Habitat;2022-05-05;194091;184;4.28;0;1747.1
CLI-0364;CRE-0364;Colmar;Habitat;2021-11-27;443252;244;3.77;1;3209.16
CLI-0365;CRE-0365;Epinal;Habitat;2019-04-04;325078;215;3.87;1;2560.37
CLI-0366;CRE-0366;Colmar;Habitat;2022-06-03;401492;202;4.05;1;3342.62
CLI-0367;CRE-0367;Colmar;Consommation;2022-06-11;15162;59;6.62;1;340.63
CLI-0368;CRE-0368;Mulhouse;Habitat;2020-11-07;252448;244;3.75;1;1823.52
CLI-0369;CRE-0369;Colmar;Habitat;2022-04-13;390467;265;3.81;0;2713.19
CLI-0370;CRE-0370;Mulhouse;Habitat;2020-08-25;316036;204;4.13;1;2636.89
CLI-0371;CRE-0371;Colmar;Auto;2022-08-23;30606;56;5.93;1;697.78
CLI-0372;CRE-0372;Strasbourg;Auto;2021-10-02;30266;64;5.48;0;611.12
CLI-0373;CRE-0373;Mulhouse;Consommation;2020-04-01;8950;36;7.25;1;302.68
CLI-0374;CRE-0374;Mulhouse;Auto;2019-08-07;37534;43;5.58;0;1047.42
CLI-0375;CRE-0375;Strasbourg;Habitat;2022-04-17;177658;268;3.71;1;1212.16
CLI-0376;CRE-0376;Colmar;Consommation;2022-04-30;5875;17;5.82;1;374.08
CLI-0377;CRE-0377;Mulhouse;Habitat;2019-04-25;352544;184;3.31;1;2888.43
CLI-0378;CRE-0378;Mulhouse;Consommation;2022-01-13;19681;45;6.79;1;548.72
CLI-0379;CRE-0379;Epinal;Habitat;2022-04-04;292577;207;3.95;1;2376.48
CLI-0380;CRE-0380;Strasbourg;Consommation;2020-06-02;20574;27;6.12;0;866.93
CLI-0381;CRE-0381;Mulhouse;Auto;2021-04-30;17066;52;5.62;1;408.12
CLI-0382;CRE-0382;Strasbourg;Habitat;2021-12-03;285798;277;3.74;1;1922.5
CLI-0383;CRE-0383;Colmar;Habitat;2019-03-14;183120;186;3.83;1;1568.97
CLI-0384;CRE-0384;Colmar;Habitat;2022-08-18;403412;195;3.57;0;3268.93
CLI-0385;CRE-0385;Mulhouse;Habitat;2020-10-16;448831;216;3.39;1;3345.87
CLI-0386;CRE-0386;Epinal;Auto;2020-07-19;28461;56;5.17;1;630.85
CLI-0387;CRE-0387;Colmar;Consommation;2021-01-18;20265;20;7.07;1;1132.64
CLI-0388;CRE-0388;Colmar;Habitat;2019-02-20;270193;241;3.51;0;1911.45
CLI-0389;CRE-0389;Mulhouse;Auto;2019-11-10;16447;82;5.87;1;281.03
CLI-0390;CRE-0390;Strasbourg;Auto;2021-11-06;35541;58;5.54;1;776.86
CLI-0391;CRE-0391;Colmar;Consommation;2019-06-15;22547;31;6.96;1;858.1
CLI-0392;CRE-0392;Epinal;Habitat;2021-10-09;427306;237;3.3;1;2978.07
CLI-0393;CRE-0393;Mulhouse;Habitat;2020-04-01;440167;192;3.74;1;3664.39
CLI-0394;CRE-0394;Epinal;Habitat;2019-10-31;330931;273;3.93;1;2296.0
CLI-0395;CRE-0395;Colmar;Auto;2019-06-04;28827;64;5.09;1;572.7
CLI-0396;CRE-0396;Strasbourg;Auto;2020-12-13;42369;46;5.6;0;1118.79
CLI-0397;CRE-0397;Colmar;Habitat;2022-02-12;290973;272;3.88;1;2010.57
CLI-0398;CRE-0398;Colmar;Consommation;2021-04-30;10632;39;7.45;1;338.62
CLI-0399;CRE-0399;Epinal;Consommation;2021-08-15;5788;46;6.42;0;156.79
CLI-0400;CRE-0400;Strasbourg;Auto;2019-11-25;43457;36;5.26;0;1397.63
CLI-0401;CRE-0401;Mulhouse;Habitat;2020-03-11;318341;298;3.77;0;2068.38
CLI-0402;CRE-0402;Mulhouse;Consommation;2021-04-15;14592;21;6.29;1;771.34
CLI-0403;CRE-0403;Epinal;Consommation;2020-10-06;17177;50;6.66;1;438.87
CLI-0404;CRE-0404;Mulhouse;Auto;2020-09-11;32326;41;5.35;1;932.56
CLI-0405;CRE-0405;Colmar;Habitat;2020-06-30;225160;193;3.31;1;1787.7
CLI-0406;CRE-0406;Strasbourg;Habitat;2021-06-01;420237;200;3.76;1;3417.93
CLI-0407;CRE-0407;Strasbourg;Auto;2022-05-16;15955;36;5.59;1;517.52
CLI-0408;CRE-0408;Strasbourg;Habitat;2022-08-28;328160;211;3.36;1;2474.11
CLI-0409;CRE-0409;Strasbourg;Consommation;2021-07-26;12542;39;6.42;0;388.69
CLI-0410;CRE-0410;Mulhouse;Consommation;2020-08-03;23615;24;5.9;1;1100.07
CLI-0411;CRE-0411;Mulhouse;Habitat;2020-01-15;353943;290;3.26;1;2182.04
CLI-0412;CRE-0412;Strasbourg;Consommation;2020-06-19;19426;33;7.27;0;706.36
CLI-0413;CRE-0413;Strasbourg;Consommation;2021-06-29;23134;50;5.79;1;574.3
CLI-0414;CRE-0414;Mulhouse;Habitat;2022-03-27;336315;218;3.51;1;2526.45
CLI-0415;CRE-0415;Epinal;Auto;2020-02-13;38331;65;4.78;1;742.39
CLI-0416;CRE-0416;Colmar;Consommation;2021-04-03;24019;54;6.84;1;581.7
CLI-0417;CRE-0417;Colmar;Habitat;2019-08-31;391224;291;3.95;0;2632.19
CLI-0418;CRE-0418;Mulhouse;Habitat;2021-01-07;308164;207;3.41;1;2364.41
CLI-0419;CRE-0419;Epinal;Habitat;2019-06-12;227838;217;3.54;0;1722.07
CLI-0420;CRE-0420;Strasbourg;Auto;2022-07-16;23269;78;4.8;1;391.4
CLI-0421;CRE-0421;Epinal;Auto;2019-04-20;30470;70;5.58;0;576.97
CLI-0422;CRE-0422;Mulhouse;Habitat;2020-10-05;333695;195;3.78;1;2762.4
CLI-0423;CRE-0423;Colmar;Auto;2022-07-24;31470;83;4.8;0;505.04
CLI-0424;CRE-0424;Epinal;Habitat;2020-01-05;163398;192;3.7;0;1354.84
CLI-0425;CRE-0425;Mulhouse;Habitat;2021-03-20;209002;285;3.78;0;1391.7
CLI-0426;CRE-0426;Epinal;Habitat;2021-12-19;315692;283;3.42;1;2015.24
CLI-0427;CRE-0427;Epinal;Habitat;2019-12-10;183573;253;3.38;1;1242.65
CLI-0428;CRE-0428;Mulhouse;Consommation;2020-01-12;9778;20;6.56;1;542.35
CLI-0429;CRE-0429;Mulhouse;Auto;2021-10-27;18232;56;4.79;1;398.35
CLI-0430;CRE-0430;Strasbourg;Habitat;2019-06-19;162469;201;3.69;0;1307.9
CLI-0431;CRE-0431;Epinal;Auto;2021-03-01;31133;67;5.12;0;597.51
CLI-0432;CRE-0432;Strasbourg;Habitat;2020-12-04;423980;200;3.59;1;3388.31
CLI-0433;CRE-0433;Epinal;Consommation;2021-02-05;14324;41;7.25;1;435.91
CLI-0434;CRE-0434;Colmar;Habitat;2021-09-20;335536;258;3.53;1;2287.56
CLI-0435;CRE-0435;Epinal;Consommation;2019-03-08;22733;15;7.35;1;1654.77
CLI-0436;CRE-0436;Mulhouse;Consommation;2021-04-06;11486;53;5.7;1;271.28
CLI-0437;CRE-0437;Mulhouse;Habitat;2019-10-04;368240;250;3.36;1;2504.03
CLI-0438;CRE-0438;Mulhouse;Habitat;2022-04-29;394960;207;3.17;1;2951.37
CLI-0439;CRE-0439;Strasbourg;Habitat;2020-06-21;354600;261;3.68;1;2446.06
CLI-0440;CRE-0440;Mulhouse;Habitat;2019-03-04;313258;252;3.24;1;2088.88
CLI-0441;CRE-0441;Epinal;Habitat;2021-01-22;235955;280;3.65;1;1560.39
CLI-0442;CRE-0442;Strasbourg;Habitat;2019-05-01;197346;288;3.35;1;1236.15
CLI-0443;CRE-0443;Epinal;Habitat;2020-05-24;235907;228;3.98;1;1817.1
CLI-0444;CRE-0444;Colmar;Habitat;2019-08-31;363921;190;3.43;0;2955.58
CLI-0445;CRE-0445;Epinal;Auto;2021-11-27;35438;39;4.78;0;1049.83
CLI-0446;CRE-0446;Colmar;Habitat;2021-04-24;192436;237;3.5;0;1373.24
CLI-0447;CRE-0447;Epinal;Consommation;2019-03-15;23835;18;5.93;1;1441.95
CLI-0448;CRE-0448;Strasbourg;Habitat;2021-05-25;277875;191;3.83;1;2341.73
CLI-0449;CRE-0449;Strasbourg;Habitat;2022-01-20;238983;228;4.2;1;1884.61
CLI-0450;CRE-0450;Epinal;Habitat;2019-10-28;319484;191;3.3;0;2551.27
CLI-0451;CRE-0451;Mulhouse;Habitat;2019-10-20;225746;212;3.81;1;1781.58
CLI-0452;CRE-0452;Strasbourg;Consommation;2020-02-01;8889;57;7.29;1;209.95
CLI-0453;CRE-0453;Colmar;Auto;2020-03-16;43027;41;4.95;0;1226.93
CLI-0454;CRE-0454;Mulhouse;Auto;2021-02-03;15912;60;5.38;0;336.54
CLI-0455;CRE-0455;Strasbourg;Auto;2021-12-02;30090;49;5.42;1;749.99
CLI-0456;CRE-0456;Colmar;Auto;2021-08-17;40823;77;5.18;1;706.39
CLI-0457;CRE-0457;Strasbourg;Auto;2019-07-29;22240;43;5.32;1;615.81
CLI-0458;CRE-0458;Mulhouse;Habitat;2022-01-10;201619;183;4.2;1;1807.41
CLI-0459;CRE-0459;Epinal;Consommation;2020-10-11;24839;54;7.24;1;609.84
CLI-0460;CRE-0460;Mulhouse;Auto;2021-10-08;20480;57;4.95;1;443.78
CLI-0461;CRE-0461;Mulhouse;Consommation;2022-03-12;7847;15;6.41;0;565.05
CLI-0462;CRE-0462;Strasbourg;Consommation;2022-08-28;10480;45;7.37;1;297.25
CLI-0463;CRE-0463;Mulhouse;Auto;2020-08-16;33150;49;5.9;1;839.52
CLI-0464;CRE-0464;Strasbourg;Habitat;2020-07-06;257373;215;4.21;1;2100.03
CLI-0465;CRE-0465;Epinal;Auto;2020-10-06;39631;48;5.04;0;992.1
CLI-0466;CRE-0466;Colmar;Habitat;2022-11-05;265867;211;3.93;1;2130.75
CLI-0467;CRE-0467;Mulhouse;Habitat;2019-02-01;360350;229;3.27;1;2555.53
CLI-0468;CRE-0468;Strasbourg;Auto;2021-02-14;28717;43;5.91;0;809.27
CLI-0469;CRE-0469;Mulhouse;Habitat;2022-01-20;267695;223;3.45;1;1970.05
CLI-0470;CRE-0470;Epinal;Auto;2022-03-30;20606;67;5.43;1;400.79
CLI-0471;CRE-0471;Epinal;Consommation;2022-07-14;10657;12;6.95;1;949.81
CLI-0472;CRE-0472;Mulhouse;Habitat;2019-10-22;252418;280;3.64;1;1667.16
CLI-0473;CRE-0473;Epinal;Habitat;2022-10-16;291210;272;3.71;1;1970.95
CLI-0474;CRE-0474;Epinal;Auto;2020-01-07;15705;73;5.57;1;288.03
CLI-0475;CRE-0475;Epinal;Habitat;2020-04-24;433632;231;3.79;0;3246.75
CLI-0476;CRE-0476;Strasbourg;Habitat;2019-09-13;216695;217;3.62;1;1652.29
CLI-0477;CRE-0477;Strasbourg;Consommation;2021-11-05;24585;32;6.77;0;906.98
CLI-0478;CRE-0478;Epinal;Habitat;2020-02-21;317016;182;3.43;1;2647.98
CLI-0479;CRE-0479;Epinal;Habitat;2019-10-04;403255;186;3.86;1;3465.17
CLI-0480;CRE-0480;Colmar;Habitat;2019-07-24;215080;276;3.26;0;1363.58
CLI-0481;CRE-0481;Epinal;Habitat;2019-03-16;198513;283;3.62;0;1300.31
CLI-0482;CRE-0482;Colmar;Auto;2020-08-18;28136;49;5.8;0;710.19
CLI-0483;CRE-0483;Mulhouse;Habitat;2020-04-05;220457;180;4.11;1;1979.83
CLI-0484;CRE-0484;Strasbourg;Auto;2022-10-13;30187;73;5.97;1;563.7
CLI-0485;CRE-0485;Strasbourg;Consommation;2021-08-04;9378;36;6.1;1;308.17
CLI-0486;CRE-0486;Epinal;Habitat;2020-04-04;158568;272;3.57;1;1054.71
CLI-0487;CRE-0487;Strasbourg;Auto;2019-09-22;33399;64;5.85;1;684.68
CLI-0488;CRE-0488;Mulhouse;Habitat;2019-06-18;371380;269;3.54;1;2476.17
CLI-0489;CRE-0489;Strasbourg;Habitat;2019-02-20;284155;183;4.16;1;2537.83
CLI-0490;CRE-0490;Colmar;Habitat;2019-09-09;439459;246;3.84;1;3192.69
CLI-0491;CRE-0491;Colmar;Auto;2022-02-17;44871;75;5.91;1;819.27
CLI-0492;CRE-0492;Colmar;Habitat;2019-06-02;390779;269;3.74;1;2670.64
CLI-0493;CRE-0493;Epinal;Habitat;2019-10-11;260331;249;4.09;1;1932.8
CLI-0494;CRE-0494;Colmar;Consommation;2022-03-06;12888;37;7.21;1;425.76
CLI-0495;CRE-0495;Colmar;Habitat;2022-05-08;426962;197;3.76;1;3505.13
CLI-0496;CRE-0496;Epinal;Auto;2020-11-25;35630;75;4.85;0;619.07
CLI-0497;CRE-0497;Mulhouse;Auto;2022-01-08;32138;55;4.8;1;712.88
CLI-0498;CRE-0498;Mulhouse;Consommation;2022-02-08;8748;13;6.48;1;720.16
CLI-0499;CRE-0499;Mulhouse;Consommation;2019-10-03;22207;41;6.0;1;652.67
CLI-0500;CRE-0500;Epinal;Habitat;2019-05-21;358723;219;3.18;1;2588.62
CLI-0501;CRE-0501;Colmar;Auto;2020-10-19;36957;45;4.84;1;970.33
CLI-0502;CRE-0502;Epinal;Habitat;2022-07-15;381775;198;3.78;1;3130.75
CLI-0503;CRE-0503;Epinal;Auto;2020-09-21;21987;72;4.96;0;396.25
CLI-0504;CRE-0504;Colmar;Habitat;2019-07-31;392362;239;3.93;1;2926.67
CLI-0505;CRE-0505;Colmar;Consommation;2021-10-12;9125;45;6.04;1;248.71
CLI-0506;CRE-0506;Strasbourg;Consommation;2022-03-19;10542;29;6.79;1;423.17
CLI-0507;CRE-0507;Strasbourg;Habitat;2019-09-09;386361;290;3.79;1;2552.54
CLI-0508;CRE-0508;Colmar;Habitat;2022-05-12;359368;283;3.9;1;2437.8
CLI-0509;CRE-0509;Epinal;Auto;2022-05-15;43883;74;5.61;1;798.17
CLI-0510;CRE-0510;Mulhouse;Habitat;2021-09-13;290237;238;3.55;1;2078.1
CLI-0511;CRE-0511;Strasbourg;Consommation;2022-06-28;10934;34;7.21;0;387.28
CLI-0512;CRE-0512;Epinal;Consommation;2020-12-14;6730;46;7.24;1;186.91
CLI-0513;CRE-0513;Colmar;Habitat;2022-08-24;309149;270;4.13;0;2208.98
CLI-0514;CRE-0514;Strasbourg;Habitat;2021-04-29;380988;193;3.12;0;2964.6
CLI-0515;CRE-0515;Mulhouse;Consommation;2019-04-04;12345;45;6.68;1;343.05
CLI-0516;CRE-0516;Colmar;Habitat;2021-01-27;266171;206;3.94;1;2166.02
CLI-0517;CRE-0517;Strasbourg;Habitat;2019-08-10;365685;264;3.12;1;2335.95
CLI-0518;CRE-0518;Strasbourg;Consommation;2021-04-21;17174;48;6.95;0;457.26
CLI-0519;CRE-0519;Strasbourg;Habitat;2022-03-23;410289;203;3.31;0;3152.84
CLI-0520;CRE-0520;Epinal;Auto;2022-11-17;31276;56;5.1;1;691.42
CLI-0521;CRE-0521;Mulhouse;Habitat;2020-01-09;175415;237;3.48;0;1248.85
CLI-0522;CRE-0522;Strasbourg;Consommation;2020-06-20;23215;19;6.11;1;1340.05
CLI-0523;CRE-0523;Strasbourg;Habitat;2022-03-11;370731;186;3.21;1;2984.88
CLI-0524;CRE-0524;Colmar;Consommation;2019-06-14;14483;25;6.71;1;660.3
CLI-0525;CRE-0525;Colmar;Habitat;2020-04-20;277515;291;3.36;1;1730.7
CLI-0526;CRE-0526;Epinal;Consommation;2022-09-03;7688;29;5.65;1;301.3
CLI-0527;CRE-0527;Epinal;Habitat;2021-07-16;415144;283;3.91;1;2819.62
CLI-0528;CRE-0528;Epinal;Habitat;2022-11-22;219798;216;3.35;1;1631.19
CLI-0529;CRE-0529;Colmar;Habitat;2020-08-19;266528;218;3.85;1;2077.72
CLI-0530;CRE-0530;Epinal;Habitat;2022-05-09;185788;263;4.16;1;1350.48
CLI-0531;CRE-0531;Epinal;Consommation;2020-01-06;21432;50;6.06;1;536.87
CLI-0532;CRE-0532;Colmar;Consommation;2020-05-17;20603;17;5.83;0;1312.04
CLI-0533;CRE-0533;Strasbourg;Consommation;2021-09-02;12925;55;5.76;1;297.04
CLI-0534;CRE-0534;Epinal;Consommation;2022-01-11;13908;59;7.01;1;316.97
CLI-0535;CRE-0535;Strasbourg;Habitat;2019-05-14;389786;209;3.62;1;3040.86
CLI-0536;CRE-0536;Mulhouse;Habitat;2019-08-16;303370;213;3.93;1;2417.81
CLI-0537;CRE-0537;Epinal;Auto;2022-08-09;20486;50;4.98;0;494.74
CLI-0538;CRE-0538;Colmar;Auto;2022-08-12;21588;66;5.01;1;417.22
CLI-0539;CRE-0539;Colmar;Habitat;2022-08-06;161797;196;3.33;1;1274.48
CLI-0540;CRE-0540;Epinal;Habitat;2021-01-22;235035;223;3.92;1;1821.75
CLI-0541;CRE-0541;Strasbourg;Auto;2019-09-17;23695;55;5.91;1;547.52
CLI-0542;CRE-0542;Colmar;Habitat;2020-12-30;433439;279;3.8;1;2926.1
CLI-0543;CRE-0543;Strasbourg;Auto;2021-08-21;19398;48;5.95;0;500.31
CLI-0544;CRE-0544;Epinal;Consommation;2022-08-15;15180;51;6.35;0;377.97
CLI-0545;CRE-0545;Colmar;Consommation;2021-09-07;23568;37;6.24;1;759.53
CLI-0546;CRE-0546;Mulhouse;Habitat;2020-01-13;402669;193;3.29;1;3190.35
CLI-0547;CRE-0547;Mulhouse;Auto;2019-08-29;22895;71;5.65;1;430.26
CLI-0548;CRE-0548;Strasbourg;Consommation;2019-10-23;12302;30;6.85;1;480.29
CLI-0549;CRE-0549;Epinal;Habitat;2020-04-01;236047;253;3.28;1;1578.19
CLI-0550;CRE-0550;Mulhouse;Habitat;2020-07-17;427096;216;3.55;1;3240.79
CLI-0551;CRE-0551;Mulhouse;Habitat;2019-03-27;386774;189;3.4;1;3142.28
CLI-0552;CRE-0552;Strasbourg;Auto;2022-02-18;29793;49;5.57;0;746.31
CLI-0553;CRE-0553;Mulhouse;Habitat;2020-11-23;393405;277;3.71;0;2636.51
CLI-0554;CRE-0554;Mulhouse;Habitat;2020-06-29;316777;278;3.5;0;2063.42
CLI-0555;CRE-0555;Mulhouse;Consommation;2021-05-09;13752;22;6.05;1;694.42
CLI-0556;CRE-0556;Epinal;Auto;2019-10-05;25064;72;5.36;1;460.06
CLI-0557;CRE-0557;Epinal;Consommation;2019-04-19;19288;28;7.46;1;808.76
CLI-0558;CRE-0558;Mulhouse;Habitat;2020-10-03;319004;202;3.64;0;2546.87
CLI-0559;CRE-0559;Colmar;Habitat;2020-02-20;399293;272;3.9;1;2765.69
CLI-0560;CRE-0560;Mulhouse;Consommation;2020-05-13;7597;45;5.78;1;205.41
CLI-0561;CRE-0561;Strasbourg;Consommation;2020-11-28;9306;26;6.07;0;405.0
CLI-0562;CRE-0562;Epinal;Habitat;2021-07-17;227614;232;3.58;1;1660.14
CLI-0563;CRE-0563;Epinal;Habitat;2022-01-14;205595;188;4.03;0;1784.05
CLI-0564;CRE-0564;Mulhouse;Habitat;2019-10-01;378161;231;3.13;1;2623.43
CLI-0565;CRE-0565;Epinal;Habitat;2021-08-22;226455;195;4.11;1;1936.92
CLI-0566;CRE-0566;Mulhouse;Consommation;2021-05-31;18699;30;6.08;1;718.04
CLI-0567;CRE-0567;Colmar;Consommation;2020-07-31;15406;48;6.27;1;401.45
CLI-0568;CRE-0568;Mulhouse;Auto;2021-08-25;30359;48;5.43;1;769.85
CLI-0569;CRE-0569;Colmar;Auto;2019-08-31;32425;48;5.03;1;811.44
CLI-0570;CRE-0570;Colmar;Habitat;2021-06-27;361721;213;3.55;1;2768.31
CLI-0571;CRE-0571;Mulhouse;Consommation;2019-05-03;8576;49;6.71;0;222.97
CLI-0572;CRE-0572;Colmar;Habitat;2020-07-27;392320;219;3.91;1;3069.72
CLI-0573;CRE-0573;Epinal;Consommation;2019-05-22;23877;29;5.74;1;937.56
CLI-0574;CRE-0574;Mulhouse;Habitat;2022-05-27;347460;254;3.36;0;2340.84
CLI-0575;CRE-0575;Epinal;Auto;2020-10-22;25896;61;5.32;1;539.33
CLI-0576;CRE-0576;Strasbourg;Consommation;2022-10-11;7099;37;6.27;1;228.96
CLI-0577;CRE-0577;Strasbourg;Habitat;2019-02-21;226265;295;4.19;1;1557.04
CLI-0578;CRE-0578;Strasbourg;Habitat;2022-06-19;397226;294;3.11;1;2380.59
CLI-0579;CRE-0579;Strasbourg;Auto;2021-12-04;31130;70;5.89;1;597.51
CLI-0580;CRE-0580;Colmar;Habitat;2019-04-25;195771;216;3.48;1;1474.08
CLI-0581;CRE-0581;Colmar;Consommation;2020-12-31;6494;48;6.1;1;168.3
CLI-0582;CRE-0582;Colmar;Consommation;2021-11-30;20651;39;6.02;1;633.11
CLI-0583;CRE-0583;Colmar;Consommation;2022-08-26;13688;52;6.11;0;332.93
CLI-0584;CRE-0584;Epinal;Habitat;2020-05-26;338461;294;3.76;1;2211.74
CLI-0585;CRE-0585;Mulhouse;Habitat;2021-06-02;423725;293;3.41;0;2650.25
CLI-0586;CRE-0586;Colmar;Auto;2020-07-28;25468;76;5.76;1;457.35
