Date_Mois;Client_ID;Capital_Restant_Du;Score_Risque;Statut
2024-07-01;CLI-0049;268450.92;92;Retard
2024-08-01;CLI-0049;266612.21;1;OK
2024-09-01;CLI-0049;264773.51;25;OK
2024-10-01;CLI-0049;262934.8;34;OK
2024-11-01;CLI-0049;261096.1;75;OK
2024-12-01;CLI-0049;259257.39;13;OK
2024-01-01;CLI-0050;9129.63;36;OK
2024-02-01;CLI-0050;8649.12;2;OK
2024-03-01;CLI-0050;8168.62;68;OK
2024-04-01;CLI-0050;7688.11;36;OK
2024-05-01;CLI-0050;7207.6;45;OK
2024-06-01;CLI-0050;6727.1;73;OK
2024-07-01;CLI-0050;6246.59;2;OK
2024-08-01;CLI-0050;5766.08;75;OK
2024-09-01;CLI-0050;5285.58;23;OK
2024-10-01;CLI-0050;4805.07;45;OK
2024-11-01;CLI-0050;4324.56;12;OK
2024-12-01;CLI-0050;3844.05;70;OK
2024-01-01;CLI-0051;382595.84;45;OK
2024-02-01;CLI-0051;381008.31;17;OK
2024-03-01;CLI-0051;379420.77;16;OK
2024-04-01;CLI-0051;377833.24;19;OK
2024-05-01;CLI-0051;376245.7;92;Retard
2024-06-01;CLI-0051;374658.17;69;OK
2024-07-01;CLI-0051;373070.63;76;OK
2024-08-01;CLI-0051;371483.1;7;OK
2024-09-01;CLI-0051;369895.57;44;OK
2024-10-01;CLI-0051;368308.03;52;OK
2024-11-01;CLI-0051;366720.5;56;OK
2024-12-01;CLI-0051;365132.96;10;OK
2024-01-01;CLI-0052;203758.19;49;OK
2024-02-01;CLI-0052;202905.65;64;OK
2024-03-01;CLI-0052;202053.11;2;OK
2024-04-01;CLI-0052;201200.56;94;Retard
2024-05-01;CLI-0052;200348.02;42;OK
2024-06-01;CLI-0052;199495.47;52;OK
2024-07-01;CLI-0052;198642.93;82;OK
2024-08-01;CLI-0052;197790.38;99;Defaut
2024-09-01;CLI-0052;196937.84;7;OK
2024-10-01;CLI-0052;196085.29;52;OK
2024-11-01;CLI-0052;195232.75;76;OK
2024-12-01;CLI-0052;194380.2;67;OK
2024-01-01;CLI-0053;14152.71;59;OK
2024-02-01;CLI-0053;13908.7;47;OK
2024-03-01;CLI-0053;13664.68;78;OK
2024-04-01;CLI-0053;13420.67;75;OK
2024-05-01;CLI-0053;13176.66;43;OK
2024-06-01;CLI-0053;12932.65;1;OK
2024-07-01;CLI-0053;12688.63;40;OK
2024-08-01;CLI-0053;12444.62;58;OK
2024-09-01;CLI-0053;12200.61;2;OK
2024-10-01;CLI-0053;11956.6;30;OK
2024-11-01;CLI-0053;11712.59;85;OK
2024-12-01;CLI-0053;11468.57;67;OK
2024-01-01;CLI-0054;191093.5;21;OK
2024-02-01;CLI-0054;190266.26;88;Retard
2024-03-01;CLI-0054;189439.01;61;OK
2024-04-01;CLI-0054;188611.77;52;OK
2024-05-01;CLI-0054;187784.53;72;OK
2024-06-01;CLI-0054;186957.28;60;OK
2024-07-01;CLI-0054;186130.04;28;OK
2024-08-01;CLI-0054;185302.79;29;OK
2024-09-01;CLI-0054;184475.55;93;Retard
2024-10-01;CLI-0054;183648.3;22;OK
2024-11-01;CLI-0054;182821.06;63;OK
2024-12-01;CLI-0054;181993.81;96;Defaut
2024-01-01;CLI-0055;311392.24;22;OK
2024-02-01;CLI-0055;309923.41;75;OK
2024-03-01;CLI-0055;308454.58;54;OK
2024-04-01;CLI-0055;306985.75;94;Retard
2024-05-01;CLI-0055;305516.92;49;OK
2024-06-01;CLI-0055;304048.08;39;OK
2024-07-01;CLI-0055;302579.25;21;OK
2024-08-01;CLI-0055;301110.42;3;OK
2024-09-01;CLI-0055;299641.59;30;OK
2024-10-01;CLI-0055;298172.76;95;Retard
2024-11-01;CLI-0055;296703.93;58;OK
2024-12-01;CLI-0055;295235.1;64;OK
2024-01-01;CLI-0056;262690.09;54;OK
2024-02-01;CLI-0056;261363.38;49;OK
2024-03-01;CLI-0056;260036.66;44;OK
2024-04-01;CLI-0056;258709.94;16;OK
2024-05-01;CLI-0056;257383.22;90;Retard
2024-06-01;CLI-0056;256056.51;13;OK
2024-07-01;CLI-0056;254729.79;10;OK
2024-08-01;CLI-0056;253403.07;28;OK
2024-09-01;CLI-0056;252076.35;27;OK
2024-10-01;CLI-0056;250749.64;18;OK
2024-11-01;CLI-0056;249422.92;69;OK
2024-12-01;CLI-0056;248096.2;66;OK
2024-01-01;CLI-0057;142725.68;27;OK
2024-02-01;CLI-0057;142120.91;71;OK
2024-03-01;CLI-0057;141516.14;59;OK
2024-04-01;CLI-0057;140911.37;66;OK
2024-05-01;CLI-0057;140306.6;34;OK
2024-06-01;CLI-0057;139701.83;23;OK
2024-07-01;CLI-0057;139097.06;75;OK
2024-08-01;CLI-0057;138492.29;50;OK
2024-09-01;CLI-0057;137887.52;84;OK
2024-10-01;CLI-0057;137282.75;45;OK
2024-11-01;CLI-0057;136677.98;17;OK
2024-12-01;CLI-0057;136073.21;60;OK
2024-01-01;CLI-0058;354880.61;49;OK
2024-02-01;CLI-0058;352941.37;81;OK
2024-03-01;CLI-0058;351002.14;85;OK
2024-04-01;CLI-0058;349062.9;22;OK
2024-05-01;CLI-0058;347123.66;62;OK
2024-06-01;CLI-0058;345184.42;24;OK
2024-07-01;CLI-0058;343245.18;21;OK
2024-08-01;CLI-0058;341305.94;5;OK
2024-09-01;CLI-0058;339366.71;91;Retard
2024-10-01;CLI-0058;337427.47;59;OK
2024-11-01;CLI-0058;335488.23;90;Retard
2024-12-01;CLI-0058;333548.99;8;OK
2024-01-01;CLI-0059;379376.69;82;OK
2024-02-01;CLI-0059;377945.08;12;OK
2024-03-01;CLI-0059;376513.47;91;Retard
2024-04-01;CLI-0059;375081.86;10;OK
2024-05-01;CLI-0059;373650.25;69;OK
2024-06-01;CLI-0059;372218.64;12;OK
2024-07-01;CLI-0059;370787.03;38;OK
2024-08-01;CLI-0059;369355.42;8;OK
2024-09-01;CLI-0059;367923.81;25;OK
2024-10-01;CLI-0059;366492.2;88;Retard
2024-11-01;CLI-0059;365060.59;50;OK
2024-12-01;CLI-0059;363628.98;21;OK
2024-01-01;CLI-0060;360191.29;27;OK
2024-02-01;CLI-0060;358515.98;27;OK
2024-03-01;CLI-0060;356840.67;83;OK
2024-04-01;CLI-0060;355165.37;36;OK
2024-05-01;CLI-0060;353490.06;19;OK
2024-06-01;CLI-0060;351814.75;26;OK
2024-07-01;CLI-0060;350139.44;44;OK
2024-08-01;CLI-0060;348464.13;34;OK
2024-09-01;CLI-0060;346788.82;50;OK
2024-10-01;CLI-0060;345113.52;20;OK
2024-11-01;CLI-0060;343438.21;77;OK
2024-12-01;CLI-0060;341762.9;76;OK
2024-01-01;CLI-0061;0.0;17;OK
2024-02-01;CLI-0061;0.0;30;OK
2024-03-01;CLI-0061;0.0;19;OK
2024-04-01;CLI-0061;0.0;19;OK
2024-05-01;CLI-0061;0.0;40;OK
2024-06-01;CLI-0061;0.0;42;OK
2024-07-01;CLI-0061;0.0;72;OK
2024-08-01;CLI-0061;0.0;70;OK
2024-09-01;CLI-0061;0.0;31;OK
2024-10-01;CLI-0061;0.0;79;OK
2024-11-01;CLI-0061;0.0;42;OK
2024-12-01;CLI-0061;0.0;50;OK
2024-01-01;CLI-0062;297560.0;23;OK
2024-02-01;CLI-0062;295906.89;43;OK
2024-03-01;CLI-0062;294253.78;64;OK
2024-04-01;CLI-0062;292600.67;24;OK
2024-05-01;CLI-0062;290947.56;93;Retard
2024-06-01;CLI-0062;289294.44;8;OK
2024-07-01;CLI-0062;287641.33;94;Retard
2024-08-01;CLI-0062;285988.22;17;OK
2024-09-01;CLI-0062;284335.11;28;OK
2024-10-01;CLI-0062;282682.0;16;OK
2024-11-01;CLI-0062;281028.89;49;OK
2024-12-01;CLI-0062;279375.78;91;Retard
2024-01-01;CLI-0063;4105.59;55;OK
2024-02-01;CLI-0063;3981.18;85;OK
2024-03-01;CLI-0063;3856.76;59;OK
2024-04-01;CLI-0063;3732.35;12;OK
2024-05-01;CLI-0063;3607.94;64;OK
2024-06-01;CLI-0063;3483.53;37;OK
2024-07-01;CLI-0063;3359.12;52;OK
2024-08-01;CLI-0063;3234.71;14;OK
2024-09-01;CLI-0063;3110.29;74;OK
2024-10-01;CLI-0063;2985.88;71;OK
2024-11-01;CLI-0063;2861.47;87;Retard
2024-12-01;CLI-0063;2737.06;18;OK
2024-01-01;CLI-0064;0.0;57;OK
2024-02-01;CLI-0064;0.0;65;OK
2024-03-01;CLI-0064;0.0;62;OK
2024-04-01;CLI-0064;0.0;4;OK
2024-05-01;CLI-0064;0.0;66;OK
2024-06-01;CLI-0064;0.0;97;Defaut
2024-07-01;CLI-0064;0.0;23;OK
2024-08-01;CLI-0064;0.0;30;OK
2024-09-01;CLI-0064;0.0;31;OK
2024-10-01;CLI-0064;0.0;1;OK
2024-11-01;CLI-0064;0.0;73;OK
2024-12-01;CLI-0064;0.0;39;OK
2024-01-01;CLI-0065;247052.37;23;OK
2024-02-01;CLI-0065;245944.52;14;OK
2024-03-01;CLI-0065;244836.66;81;OK
2024-04-01;CLI-0065;243728.8;52;OK
2024-05-01;CLI-0065;242620.94;21;OK
2024-06-01;CLI-0065;241513.08;97;Defaut
2024-07-01;CLI-0065;240405.23;91;Retard
2024-08-01;CLI-0065;239297.37;66;OK
2024-09-01;CLI-0065;238189.51;22;OK
2024-10-01;CLI-0065;237081.65;56;OK
2024-11-01;CLI-0065;235973.79;34;OK
2024-12-01;CLI-0065;234865.93;5;OK
2024-01-01;CLI-0066;188784.18;41;OK
2024-02-01;CLI-0066;187997.58;29;OK
2024-03-01;CLI-0066;187210.98;82;OK
2024-04-01;CLI-0066;186424.38;56;OK
2024-05-01;CLI-0066;185637.78;68;OK
2024-06-01;CLI-0066;184851.18;26;OK
2024-07-01;CLI-0066;184064.58;2;OK
2024-08-01;CLI-0066;183277.98;21;OK
2024-09-01;CLI-0066;182491.38;51;OK
2024-10-01;CLI-0066;181704.78;90;Retard
2024-11-01;CLI-0066;180918.17;88;Retard
2024-12-01;CLI-0066;180131.57;86;Retard
2024-01-01;CLI-0067;1057.67;99;Defaut
2024-02-01;CLI-0067;528.84;33;OK
2024-03-01;CLI-0067;0.0;67;OK
2024-04-01;CLI-0067;0.0;95;Retard
2024-05-01;CLI-0067;0.0;73;OK
2024-06-01;CLI-0067;0.0;74;OK
2024-07-01;CLI-0067;0.0;51;OK
2024-08-01;CLI-0067;0.0;30;OK
2024-09-01;CLI-0067;0.0;76;OK
2024-10-01;CLI-0067;0.0;98;Defaut
2024-11-01;CLI-0067;0.0;54;OK
2024-12-01;CLI-0067;0.0;11;OK
2024-01-01;CLI-0068;251637.84;43;OK
2024-02-01;CLI-0068;250313.43;11;OK
2024-03-01;CLI-0068;248989.02;40;OK
2024-04-01;CLI-0068;247664.61;99;Defaut
2024-05-01;CLI-0068;246340.2;27;OK
2024-06-01;CLI-0068;245015.79;68;OK
2024-07-01;CLI-0068;243691.38;84;OK
2024-08-01;CLI-0068;242366.97;93;Retard
2024-09-01;CLI-0068;241042.56;71;OK
2024-10-01;CLI-0068;239718.15;87;Retard
2024-11-01;CLI-0068;238393.74;27;OK
2024-12-01;CLI-0068;237069.33;50;OK
2024-01-01;CLI-0069;2692.85;82;OK
2024-02-01;CLI-0069;2244.04;80;OK
2024-03-01;CLI-0069;1795.23;78;OK
2024-04-01;CLI-0069;1346.42;83;OK
2024-05-01;CLI-0069;897.62;15;OK
2024-06-01;CLI-0069;448.81;12;OK
2024-07-01;CLI-0069;0.0;62;OK
2024-08-01;CLI-0069;0.0;95;Retard
2024-09-01;CLI-0069;0.0;64;OK
2024-10-01;CLI-0069;0.0;38;OK
2024-11-01;CLI-0069;0.0;3;OK
2024-12-01;CLI-0069;0.0;51;OK
2024-01-01;CLI-0070;366940.68;2;OK
2024-02-01;CLI-0070;365359.04;13;OK
2024-03-01;CLI-0070;363777.39;89;Retard
2024-04-01;CLI-0070;362195.75;17;OK
2024-05-01;CLI-0070;360614.11;98;Defaut
2024-06-01;CLI-0070;359032.47;58;OK
2024-07-01;CLI-0070;357450.83;64;OK
2024-08-01;CLI-0070;355869.19;87;Retard
2024-09-01;CLI-0070;354287.55;96;Defaut
2024-10-01;CLI-0070;352705.91;22;OK
2024-11-01;CLI-0070;351124.27;46;OK
2024-12-01;CLI-0070;349542.63;66;OK
2024-01-01;CLI-0071;2337.65;86;Retard
2024-02-01;CLI-0071;2103.88;63;OK
2024-03-01;CLI-0071;1870.12;5;OK
2024-04-01;CLI-0071;1636.35;25;OK
2024-05-01;CLI-0071;1402.59;36;OK
2024-06-01;CLI-0071;1168.82;26;OK
2024-07-01;CLI-0071;935.06;42;OK
2024-08-01;CLI-0071;701.29;14;OK
2024-09-01;CLI-0071;467.53;28;OK
2024-10-01;CLI-0071;233.76;97;Defaut
2024-11-01;CLI-0071;0.0;61;OK
2024-12-01;CLI-0071;0.0;23;OK
2024-01-01;CLI-0072;5904.1;75;OK
2024-02-01;CLI-0072;5647.4;33;OK
2024-03-01;CLI-0072;5390.7;23;OK
2024-04-01;CLI-0072;5134.0;20;OK
2024-05-01;CLI-0072;4877.3;82;OK
2024-06-01;CLI-0072;4620.6;43;OK
2024-07-01;CLI-0072;4363.9;63;OK
2024-08-01;CLI-0072;4107.2;76;OK
2024-09-01;CLI-0072;3850.5;50;OK
2024-10-01;CLI-0072;3593.8;89;Retard
2024-11-01;CLI-0072;3337.1;57;OK
2024-12-01;CLI-0072;3080.4;38;OK
2024-01-01;CLI-0073;0.0;95;Retard
2024-02-01;CLI-0073;0.0;9;OK
2024-03-01;CLI-0073;0.0;95;Retard
2024-04-01;CLI-0073;0.0;53;OK
2024-05-01;CLI-0073;0.0;74;OK
2024-06-01;CLI-0073;0.0;19;OK
2024-07-01;CLI-0073;0.0;40;OK
2024-08-01;CLI-0073;0.0;6;OK
2024-09-01;CLI-0073;0.0;62;OK
2024-10-01;CLI-0073;0.0;14;OK
2024-11-01;CLI-0073;0.0;79;OK
2024-12-01;CLI-0073;0.0;21;OK
2024-01-01;CLI-0074;305308.02;80;OK
2024-02-01;CLI-0074;303684.04;20;OK
2024-03-01;CLI-0074;302060.06;77;OK
2024-04-01;CLI-0074;300436.08;13;OK
2024-05-01;CLI-0074;298812.1;19;OK
2024-06-01;CLI-0074;297188.12;90;Retard
2024-07-01;CLI-0074;295564.14;15;OK
2024-08-01;CLI-0074;293940.17;28;OK
2024-09-01;CLI-0074;292316.19;63;OK
2024-10-01;CLI-0074;290692.21;32;OK
2024-11-01;CLI-0074;289068.23;48;OK
2024-12-01;CLI-0074;287444.25;45;OK
2024-01-01;CLI-0075;2297.0;21;OK
2024-02-01;CLI-0075;1837.6;54;OK
2024-03-01;CLI-0075;1378.2;82;OK
2024-04-01;CLI-0075;918.8;51;OK
2024-05-01;CLI-0075;459.4;86;Retard
2024-06-01;CLI-0075;0.0;99;Defaut
2024-07-01;CLI-0075;0.0;16;OK
2024-08-01;CLI-0075;0.0;49;OK
2024-09-01;CLI-0075;0.0;93;Retard
2024-10-01;CLI-0075;0.0;30;OK
2024-11-01;CLI-0075;0.0;36;OK
2024-12-01;CLI-0075;0.0;59;OK
2024-01-01;CLI-0076;1987.48;76;OK
2024-02-01;CLI-0076;1739.05;79;OK
2024-03-01;CLI-0076;1490.61;47;OK
2024-04-01;CLI-0076;1242.18;87;Retard
2024-05-01;CLI-0076;993.74;23;OK
2024-06-01;CLI-0076;745.31;58;OK
2024-07-01;CLI-0076;496.87;60;OK
2024-08-01;CLI-0076;248.44;72;OK
2024-09-01;CLI-0076;0.0;62;OK
2024-10-01;CLI-0076;0.0;47;OK
2024-11-01;CLI-0076;0.0;27;OK
2024-12-01;CLI-0076;0.0;12;OK
2024-01-01;CLI-0077;180298.33;71;OK
2024-02-01;CLI-0077;179323.75;11;OK
2024-03-01;CLI-0077;178349.16;81;OK
2024-04-01;CLI-0077;177374.58;15;OK
2024-05-01;CLI-0077;176399.99;54;OK
2024-06-01;CLI-0077;175425.41;40;OK
2024-07-01;CLI-0077;174450.82;10;OK
2024-08-01;CLI-0077;173476.23;28;OK
2024-09-01;CLI-0077;172501.65;30;OK
2024-10-01;CLI-0077;171527.06;34;OK
2024-11-01;CLI-0077;170552.48;19;OK
2024-12-01;CLI-0077;169577.89;49;OK
2024-01-01;CLI-0078;308105.08;10;OK
2024-02-01;CLI-0078;306533.12;12;OK
2024-03-01;CLI-0078;304961.15;44;OK
2024-04-01;CLI-0078;303389.19;2;OK
2024-05-01;CLI-0078;301817.22;50;OK
2024-06-01;CLI-0078;300245.26;50;OK
2024-07-01;CLI-0078;298673.29;20;OK
2024-08-01;CLI-0078;297101.33;22;OK
2024-09-01;CLI-0078;295529.36;3;OK
2024-10-01;CLI-0078;293957.4;65;OK
2024-11-01;CLI-0078;292385.44;34;OK
2024-12-01;CLI-0078;290813.47;29;OK
2024-01-01;CLI-0079;295768.4;45;OK
2024-02-01;CLI-0079;294566.09;3;OK
2024-03-01;CLI-0079;293363.78;27;OK
2024-04-01;CLI-0079;292161.47;29;OK
2024-05-01;CLI-0079;290959.16;97;Defaut
2024-06-01;CLI-0079;289756.85;18;OK
2024-07-01;CLI-0079;288554.54;89;Retard
2024-08-01;CLI-0079;287352.23;88;Retard
2024-09-01;CLI-0079;286149.92;52;OK
2024-10-01;CLI-0079;284947.61;16;OK
2024-11-01;CLI-0079;283745.3;65;OK
2024-12-01;CLI-0079;282542.99;52;OK
2024-01-01;CLI-0080;366504.83;54;OK
2024-02-01;CLI-0080;364468.69;97;Defaut
2024-03-01;CLI-0080;362432.55;5;OK
2024-04-01;CLI-0080;360396.41;48;OK
2024-05-01;CLI-0080;358360.28;79;OK
2024-06-01;CLI-0080;356324.14;70;OK
2024-07-01;CLI-0080;354288.0;79;OK
2024-08-01;CLI-0080;352251.86;74;OK
2024-09-01;CLI-0080;350215.72;76;OK
2024-10-01;CLI-0080;348179.59;41;OK
2024-11-01;CLI-0080;346143.45;69;OK
2024-12-01;CLI-0080;344107.31;15;OK
2024-01-01;CLI-0081;0.0;25;OK
2024-02-01;CLI-0081;0.0;44;OK
2024-03-01;CLI-0081;0.0;13;OK
2024-04-01;CLI-0081;0.0;84;OK
2024-05-01;CLI-0081;0.0;59;OK
2024-06-01;CLI-0081;0.0;46;OK
2024-07-01;CLI-0081;0.0;1;OK
2024-08-01;CLI-0081;0.0;64;OK
2024-09-01;CLI-0081;0.0;24;OK
2024-10-01;CLI-0081;0.0;22;OK
2024-11-01;CLI-0081;0.0;44;OK
2024-12-01;CLI-0081;0.0;27;OK
2024-01-01;CLI-0082;10377.64;84;OK
2024-02-01;CLI-0082;9993.29;2;OK
2024-03-01;CLI-0082;9608.93;17;OK
2024-04-01;CLI-0082;9224.57;80;OK
2024-05-01;CLI-0082;8840.21;97;Defaut
2024-06-01;CLI-0082;8455.86;50;OK
2024-07-01;CLI-0082;8071.5;29;OK
2024-08-01;CLI-0082;7687.14;78;OK
2024-09-01;CLI-0082;7302.79;60;OK
2024-10-01;CLI-0082;6918.43;94;Retard
2024-11-01;CLI-0082;6534.07;46;OK
2024-12-01;CLI-0082;6149.71;89;Retard
2024-01-01;CLI-0083;371892.5;82;OK
2024-02-01;CLI-0083;369568.17;85;OK
2024-03-01;CLI-0083;367243.84;13;OK
2024-04-01;CLI-0083;364919.52;56;OK
2024-05-01;CLI-0083;362595.19;69;OK
2024-06-01;CLI-0083;360270.86;45;OK
2024-07-01;CLI-0083;357946.53;65;OK
2024-08-01;CLI-0083;355622.2;81;OK
2024-09-01;CLI-0083;353297.88;14;OK
2024-10-01;CLI-0083;350973.55;38;OK
2024-11-01;CLI-0083;348649.22;81;OK
2024-12-01;CLI-0083;346324.89;95;Retard
2024-01-01;CLI-0084;4761.52;81;OK
2024-02-01;CLI-0084;4285.37;57;OK
2024-03-01;CLI-0084;3809.22;41;OK
2024-04-01;CLI-0084;3333.07;85;OK
2024-05-01;CLI-0084;2856.91;64;OK
2024-06-01;CLI-0084;2380.76;60;OK
2024-07-01;CLI-0084;1904.61;59;OK
2024-08-01;CLI-0084;1428.46;56;OK
2024-09-01;CLI-0084;952.3;11;OK
2024-10-01;CLI-0084;476.15;86;Retard
2024-11-01;CLI-0084;0.0;67;OK
2024-12-01;CLI-0084;0.0;83;OK
2024-01-01;CLI-0085;8787.07;4;OK
2024-02-01;CLI-0085;8324.6;3;OK
2024-03-01;CLI-0085;7862.12;65;OK
2024-04-01;CLI-0085;7399.64;99;Defaut
2024-05-01;CLI-0085;6937.16;60;OK
2024-06-01;CLI-0085;6474.69;74;OK
2024-07-01;CLI-0085;6012.21;50;OK
2024-08-01;CLI-0085;5549.73;8;OK
2024-09-01;CLI-0085;5087.25;51;OK
2024-10-01;CLI-0085;4624.78;67;OK
2024-11-01;CLI-0085;4162.3;36;OK
2024-12-01;CLI-0085;3699.82;13;OK
2024-01-01;CLI-0086;0.0;53;OK
2024-02-01;CLI-0086;0.0;10;OK
2024-03-01;CLI-0086;0.0;50;OK
2024-04-01;CLI-0086;0.0;88;Retard
2024-05-01;CLI-0086;0.0;71;OK
2024-06-01;CLI-0086;0.0;28;OK
2024-07-01;CLI-0086;0.0;1;OK
2024-08-01;CLI-0086;0.0;65;OK
2024-09-01;CLI-0086;0.0;19;OK
2024-10-01;CLI-0086;0.0;73;OK
2024-11-01;CLI-0086;0.0;65;OK
2024-12-01;CLI-0086;0.0;93;Retard
2024-01-01;CLI-0087;287039.71;28;OK
2024-02-01;CLI-0087;284686.93;58;OK
2024-03-01;CLI-0087;282334.14;90;Retard
2024-04-01;CLI-0087;279981.36;77;OK
2024-05-01;CLI-0087;277628.57;77;OK
2024-06-01;CLI-0087;275275.79;44;OK
2024-07-01;CLI-0087;272923.01;54;OK
2024-08-01;CLI-0087;270570.22;4;OK
2024-09-01;CLI-0087;268217.44;56;OK
2024-10-01;CLI-0087;265864.65;15;OK
2024-11-01;CLI-0087;263511.87;73;OK
2024-12-01;CLI-0087;261159.08;77;OK
2024-01-01;CLI-0088;20730.29;74;OK
2024-02-01;CLI-0088;20138.0;12;OK
2024-03-01;CLI-0088;19545.71;58;OK
2024-04-01;CLI-0088;18953.41;72;OK
2024-05-01;CLI-0088;18361.12;8;OK
2024-06-01;CLI-0088;17768.82;69;OK
2024-07-01;CLI-0088;17176.53;6;OK
2024-08-01;CLI-0088;16584.24;24;OK
2024-09-01;CLI-0088;15991.94;83;OK
2024-10-01;CLI-0088;15399.65;39;OK
2024-11-01;CLI-0088;14807.35;34;OK
2024-12-01;CLI-0088;14215.06;51;OK
2024-01-01;CLI-0089;171578.79;46;OK
2024-02-01;CLI-0089;170712.23;39;OK
2024-03-01;CLI-0089;169845.67;97;Defaut
2024-04-01;CLI-0089;168979.11;89;Retard
2024-05-01;CLI-0089;168112.55;26;OK
2024-06-01;CLI-0089;167245.99;54;OK
2024-07-01;CLI-0089;166379.43;49;OK
2024-08-01;CLI-0089;165512.87;37;OK
2024-09-01;CLI-0089;164646.31;5;OK
2024-10-01;CLI-0089;163779.75;88;Retard
2024-11-01;CLI-0089;162913.19;4;OK
2024-12-01;CLI-0089;162046.63;43;OK
2024-01-01;CLI-0090;364114.25;93;Retard
2024-02-01;CLI-0090;362590.75;33;OK
2024-03-01;CLI-0090;361067.26;23;OK
2024-04-01;CLI-0090;359543.77;65;OK
2024-05-01;CLI-0090;358020.28;40;OK
2024-06-01;CLI-0090;356496.79;24;OK
2024-07-01;CLI-0090;354973.3;30;OK
2024-08-01;CLI-0090;353449.81;18;OK
2024-09-01;CLI-0090;351926.32;96;Defaut
2024-10-01;CLI-0090;350402.83;1;OK
2024-11-01;CLI-0090;348879.34;4;OK
2024-12-01;CLI-0090;347355.85;75;OK
2024-01-01;CLI-0091;379162.13;49;OK
2024-02-01;CLI-0091;377294.33;62;OK
2024-03-01;CLI-0091;375426.54;83;OK
2024-04-01;CLI-0091;373558.74;28;OK
2024-05-01;CLI-0091;371690.95;7;OK
2024-06-01;CLI-0091;369823.16;37;OK
2024-07-01;CLI-0091;367955.36;92;Retard
2024-08-01;CLI-0091;366087.57;78;OK
2024-09-01;CLI-0091;364219.78;51;OK
2024-10-01;CLI-0091;362351.98;36;OK
2024-11-01;CLI-0091;360484.19;77;OK
2024-12-01;CLI-0091;358616.39;47;OK
2024-01-01;CLI-0092;0.0;48;OK
2024-02-01;CLI-0092;0.0;25;OK
2024-03-01;CLI-0092;0.0;44;OK
2024-04-01;CLI-0092;0.0;37;OK
2024-05-01;CLI-0092;0.0;68;OK
2024-06-01;CLI-0092;0.0;68;OK
2024-07-01;CLI-0092;0.0;48;OK
2024-08-01;CLI-0092;0.0;14;OK
2024-09-01;CLI-0092;0.0;58;OK
2024-10-01;CLI-0092;0.0;19;OK
2024-11-01;CLI-0092;0.0;92;Retard
2024-12-01;CLI-0092;0.0;94;Retard
2024-01-01;CLI-0093;294024.98;27;OK
2024-02-01;CLI-0093;292325.42;88;Retard
2024-03-01;CLI-0093;290625.85;8;OK
2024-04-01;CLI-0093;288926.28;60;OK
2024-05-01;CLI-0093;287226.72;38;OK
2024-06-01;CLI-0093;285527.15;93;Retard
2024-07-01;CLI-0093;283827.58;23;OK
2024-08-01;CLI-0093;282128.02;50;OK
2024-09-01;CLI-0093;280428.45;72;OK
2024-10-01;CLI-0093;278728.88;52;OK
2024-11-01;CLI-0093;277029.32;41;OK
2024-12-01;CLI-0093;275329.75;18;OK
2024-01-01;CLI-0094;0.0;64;OK
2024-02-01;CLI-0094;0.0;15;OK
2024-03-01;CLI-0094;0.0;37;OK
2024-04-01;CLI-0094;0.0;34;OK
2024-05-01;CLI-0094;0.0;40;OK
2024-06-01;CLI-0094;0.0;23;OK
2024-07-01;CLI-0094;0.0;51;OK
2024-08-01;CLI-0094;0.0;21;OK
2024-09-01;CLI-0094;0.0;35;OK
2024-10-01;CLI-0094;0.0;99;Defaut
2024-11-01;CLI-0094;0.0;62;OK
2024-12-01;CLI-0094;0.0;10;OK
2024-01-01;CLI-0095;337699.57;61;OK
2024-02-01;CLI-0095;336011.08;35;OK
2024-03-01;CLI-0095;334322.58;83;OK
2024-04-01;CLI-0095;332634.08;8;OK
2024-05-01;CLI-0095;330945.58;38;OK
2024-06-01;CLI-0095;329257.09;11;OK
2024-07-01;CLI-0095;327568.59;43;OK
2024-08-01;CLI-0095;325880.09;18;OK
2024-09-01;CLI-0095;324191.59;52;OK
2024-10-01;CLI-0095;322503.09;13;OK
2024-11-01;CLI-0095;320814.6;9;OK
2024-12-01;CLI-0095;319126.1;54;OK
2024-01-01;CLI-0096;6305.0;80;OK
2024-02-01;CLI-0096;6094.83;93;Retard
2024-03-01;CLI-0096;5884.67;31;OK
2024-04-01;CLI-0096;5674.5;60;OK
2024-05-01;CLI-0096;5464.33;65;OK
2024-06-01;CLI-0096;5254.17;20;OK
2024-07-01;CLI-0096;5044.0;19;OK
2024-08-01;CLI-0096;4833.83;42;OK
2024-09-01;CLI-0096;4623.67;87;Retard
2024-10-01;CLI-0096;4413.5;66;OK
2024-11-01;CLI-0096;4203.33;28;OK
2024-12-01;CLI-0096;3993.17;89;Retard
2024-01-01;CLI-0097;6882.86;22;OK
2024-02-01;CLI-0097;6194.57;36;OK
2024-03-01;CLI-0097;5506.29;7;OK
2024-04-01;CLI-0097;4818.0;27;OK
2024-05-01;CLI-0097;4129.71;97;Defaut
2024-06-01;CLI-0097;3441.43;31;OK
2024-07-01;CLI-0097;2753.14;57;OK
2024-08-01;CLI-0097;2064.86;88;Retard
2024-09-01;CLI-0097;1376.57;30;OK
2024-10-01;CLI-0097;688.29;52;OK
2024-11-01;CLI-0097;0.0;46;OK
2024-12-01;CLI-0097;0.0;98;Defaut
2024-01-01;CLI-0098;0.0;34;OK
